"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"South Carolina St.",56.7548746518106,331,16.3618166258105,244,39.5061728395062,357,47.075208913649,340
2026,"South Dakota",55.0147492625369,298,18.3549940376459,131,32.4175824175824,241,35.693215339233,178
2026,"South Dakota St.",50.4019292604502,150,17.1926402274719,194,27.2,58,37.2990353697749,215
2026,"South Florida",50.9643916913947,170,21.1677753141168,26,34.2723004694836,291,44.6587537091988,324
2026,"Southeast Missouri",57.2765072765073,341,19.6241225752887,76,27.6752767527675,73,54.8856548856549,362
2026,"Southeastern Louisiana",54.2805100182149,281,20.6584893479664,37,28.4829721362229,100,47.9052823315118,349
2026,"Southern",54.4806517311609,288,17.3237997957099,185,34.2657342657343,290,47.2505091649695,341
2026,"Southern Illinois",50.2170767004342,141,17.7405598201132,165,29.9065420560748,144,30.9696092619392,82
2026,"Southern Indiana",50.4424778761062,154,16.6951242648454,227,32.8445747800587,254,37.1681415929204,213
2026,"Southern Miss",52.6315789473684,251,18.9830999692068,97,28.023598820059,78,39.5644283121597,266
2026,"Southern Utah",58.125,351,13.988704121422,339,32.0474777448071,225,26.09375,26
2026,"St. Bonaventure",50.7936507936508,161,19.0425813276911,96,30.9139784946237,172,31.1111111111111,87
2026,"St. John's",45.8333333333333,36,20.8413353150415,35,34.5,297,26.8518518518519,30
2026,"St. Thomas",52.5316455696203,245,19.7562747155193,73,27.4509803921569,66,30.0632911392405,71
2026,"Stanford",51.8549747048904,216,20.9307856972964,30,24.2774566473988,9,39.29173693086,256
2026,"Stephen F. Austin",44.8,17,16.8669273125499,215,30.3405572755418,160,41.8,302
2026,"Stetson",56.5656565656566,329,17.4911177917464,178,32.8173374613003,253,27.6094276094276,36
2026,"Stonehill",49.9183006535948,134,12.1413394754227,365,26.6846361185984,49,35.7843137254902,182
2026,"Stony Brook",49.5511669658887,124,18.1989679853521,138,32.4561403508772,242,38.9587073608618,251
2026,"Syracuse",44.4968553459119,14,21.1633213187395,27,33.0097087378641,256,31.4465408805031,90
2026,"TCU",48.2200647249191,83,22.4671949900738,13,27.4238227146814,65,28.3171521035599,50
2026,"Tarleton St.",55.4303278688525,307,24.4237520989162,3,33.2191780821918,264,44.8770491803279,329
2026,"Temple",52.7089783281734,253,14.5484490804282,323,30.2631578947368,155,29.2569659442724,62
2026,"Tennessee",44.8678071539658,20,18.4328763516071,129,29.9303944315545,146,33.4370139968896,136
2026,"Tennessee Martin",49.7047244094488,126,17.7121771217712,166,30.030959752322,149,41.9291338582677,304
2026,"Tennessee St.",51.9495412844037,220,20.9226547761962,31,31.0606060606061,182,52.7522935779817,357
2026,"Tennessee Tech",52.5134649910233,242,16.7733892446308,220,31.1377245508982,189,37.7019748653501,229
2026,"Texas",47.3478939157566,62,15.2938889248915,291,24.7524752475248,14,37.4414976599064,221
2026,"Texas A&M",53.2159264931087,264,21.8736854756325,17,28.125,87,32.0061255742726,100
2026,"Texas A&M Corpus Chris",51.7150395778364,208,17.2639691714836,189,28.0851063829787,83,48.8126649076517,352
2026,"Texas Southern",59.1463414634146,360,15.0153949976802,312,36.4963503649635,329,48.780487804878,351
2026,"Texas St.",52.0593080724876,224,20.3320460771694,50,29.7297297297297,137,38.0560131795717,235
2026,"Texas Tech",50.748502994012,159,16.7712159131537,221,30.9462915601023,176,29.940119760479,68
2026,"The Citadel",57.0866141732283,338,12.56153454422,360,31.0104529616725,181,38.7795275590551,249
2026,"Toledo",57.4918566775244,345,19.5798778018418,79,35.0299401197605,310,24.9185667752443,16
2026,"Towson",52.3339317773788,232,14.7743570600601,318,26.8292682926829,51,28.3662477558348,51
2026,"Troy",52.0209580838323,222,17.4937351359116,176,32.6582278481013,246,35.0299401197605,165
2026,"Tulane",53.6547433903577,272,17.2661870503597,188,34.9869451697128,308,35.7698289269051,180
2026,"Tulsa",51.5652173913044,200,16.4888808533719,238,25.5882352941176,25,32.3478260869565,112
2026,"UAB",50.2300613496933,142,16.5418078287287,236,23.8461538461538,7,31.5950920245399,93
2026,"UC Davis",51.707779886148,207,19.7643183466991,71,33.6538461538462,274,36.4326375711575,198
2026,"UC Irvine",43.6305732484076,9,17.7643057293411,162,32.5301204819277,243,30.8917197452229,80
2026,"UC Riverside",52.8973509933775,260,13.9377777777778,341,29.7520661157025,139,37.4172185430464,220
2026,"UC San Diego",49.0254872563718,105,17.2071258517363,193,29.7169811320755,135,28.1859070464768,44
2026,"UC Santa Barbara",54.6666666666667,292,17.9139832704123,153,27.5,69,47.6190476190476,345
2026,"UCF",48.1099656357388,79,17.656022840728,169,28.6501377410468,105,40.0343642611684,273
2026,"UCLA",49.0269461077844,107,20.4694490408776,44,32.25,235,35.3293413173653,171
2026,"UMBC",51.9160583941606,218,14.3051632698677,330,28.1150159744409,85,25.3649635036496,20
2026,"UMass Lowell",54.1277258566978,277,16.093787936596,256,36.0335195530726,323,29.7507788161994,66
2026,"UNC Asheville",50.9950248756219,172,14.8698884758364,314,33.1460674157303,263,35.4892205638474,173
2026,"UNC Greensboro",54.8710601719198,295,13.9983625768545,338,32.2164948453608,233,29.512893982808,64
2026,"UNC Wilmington",45.8262350936968,35,15.6791110096282,277,28.0748663101604,81,26.7461669505963,28
2026,"UNLV",51.6638935108153,206,19.2540707421116,89,34.3243243243243,292,47.5873544093178,344
2026,"USC",46.7805519053876,49,18.7949143173024,106,32.762312633833,252,34.6911957950066,162
2026,"USC Upstate",48.4939759036145,89,15.740919940649,274,31.6831683168317,210,36.2951807228916,193
2026,"UT Arlington",47.7130977130977,69,19.0707137132406,93,29.0102389078498,112,43.8669438669439,320
2026,"UT Rio Grande Valley",49.3421052631579,117,16.4757163137584,239,30.7228915662651,164,38.1578947368421,238
2026,"UTEP",53.1746031746032,263,20.5803921568627,40,37.0967741935484,334,44.7619047619048,327
2026,"UTSA",50.2608695652174,145,14.8579695411624,315,37.3563218390805,338,35.6521739130435,177
2026,"Utah",51.867816091954,217,15.1944413668666,299,30.9927360774818,179,31.6091954022989,94
2026,"Utah St.",49.390243902439,120,23.4899990146812,8,31.0679611650485,184,40.0406504065041,274
2026,"Utah Tech",51.5482695810565,198,18.4485398135767,127,34.5047923322684,298,32.9690346083789,129
2026,"Utah Valley",46.8804159445407,50,20.0676036292475,59,30.958904109589,178,35.528596187175,174
2026,"VCU",46.9760900140647,52,18.9427504757478,100,31.7982456140351,214,36.4275668073136,197
2026,"VMI",55.5258467023173,310,17.5161172606739,174,41.4860681114551,362,31.5508021390374,91
2026,"Valparaiso",47.4003466204506,63,18.1097906055461,143,33.3333333333333,266,39.1681109185442,254
2026,"Vanderbilt",45.3051643192488,26,19.5708310052702,80,25.7142857142857,26,45.0704225352113,330
2026,"Vermont",53.5889070146819,270,14.0257706514153,337,24.9322493224932,17,38.1729200652529,239
2026,"Villanova",51.7886178861789,211,19.8388096714197,68,30.0531914893617,151,27.9674796747967,43
2026,"Virginia",44.7098976109215,15,16.3301335098753,248,29.8469387755102,143,36.1774744027304,188
2026,"Virginia Tech",48.5576923076923,92,18.9108737524076,101,31.4606741573034,204,29.9450549450549,69
2026,"Wagner",50.4132231404959,151,15.1608638166593,303,35.8306188925081,321,47.5206611570248,343
2026,"Wake Forest",48.0796586059744,78,21.7437465494543,18,32.093023255814,228,37.6955903271693,228
2026,"Washington",47.3053892215569,60,15.4544455089444,284,27.2289156626506,60,36.0778443113772,187
2026,"Washington St.",54.1598694942904,279,15.3573733595909,289,23.546511627907,6,37.8466557911909,231
2026,"Weber St.",50.8319467554077,163,17.0643180293465,202,29.4444444444444,124,38.2695507487521,241
2026,"West Georgia",52.8571428571429,259,15.9910818966346,262,32.7160493827161,250,34.6428571428571,161
2026,"West Virginia",46.1180124223603,42,20.6182346417582,39,25,19,29.1925465838509,60
2026,"Western Carolina",58.4259259259259,355,15.8795550728437,267,27.4509803921569,66,41.6666666666667,300
2026,"Western Illinois",55.5343511450382,311,15.0127485976543,313,34.006734006734,278,38.5496183206107,247
2026,"Western Kentucky",51.0909090909091,176,17.7488537198639,164,28.6118980169972,104,40.9090909090909,288
2026,"Western Michigan",52.4875621890547,237,13.6451556180763,350,28.1167108753316,86,37.9767827529022,234
2026,"Wichita St.",47.1061093247588,57,17.2242917193534,192,29.7979797979798,141,34.5659163987138,158
2026,"William & Mary",48.6003110419907,95,20.8917690298868,33,33.3333333333333,266,37.4805598755832,224
2026,"Winthrop",53.7177541729894,273,17.2465341704826,190,30.0518134715026,150,36.5705614567527,200
2026,"Wisconsin",51.5243902439024,194,16.8296780068135,217,25.2604166666667,22,32.9268292682927,128
2026,"Wofford",51.6006097560976,203,15.1472743138449,305,29.7650130548303,140,33.5365853658537,139
2026,"Wright St.",52.2321428571429,230,20.0162001620016,61,32.2188449848024,234,38.2142857142857,240
2026,"Wyoming",46.9216417910448,51,18.4478812677717,128,25.414364640884,23,54.8507462686567,361
2026,"Xavier",52.2630834512023,231,18.2096738892537,137,26.1845386533666,34,30.2687411598303,72
2026,"Yale",53.6155202821869,271,16.867245078832,214,29.5031055900621,129,33.6860670194004,141
2026,"Youngstown St.",49.0500863557858,109,19.4276051878901,87,34.9570200573066,306,37.4784110535406,223
